No,PM_US_Post,year,month,day,hour,season,DEWP,HUMI,PRES,TEMP,cbwd,Iws,precipitation,Iprec
37777,75,2014,4,24,0,1,10,76.84,1016,14,SE,30,0,0
37778,75,2014,4,24,1,1,10,76.84,1016,14,SE,34,0,0
37779,71,2014,4,24,2,1,11,82.14,1016,14,SE,38,0,0
37780,76,2014,4,24,3,1,11,82.14,1015,14,SE,42,0,0
37781,62,2014,4,24,4,1,11,82.14,1015,14,SE,46,0,0
37782,65,2014,4,24,5,1,11,77.01,1015,15,SE,51,0,0
37783,57,2014,4,24,6,1,12,82.27,1016,15,SE,55,0,0
37784,59,2014,4,24,7,1,12,77.17,1017,16,SE,59,0,0
37785,46,2014,4,24,8,1,12,67.99,1017,18,SE,64,0,0
37786,47,2014,4,24,9,1,11,56.19,1017,20,SE,70,0,0
37787,42,2014,4,24,10,1,11,52.83,1018,21,SE,76,0,0
37788,41,2014,4,24,11,1,13,56.69,1017,22,SE,84,0,0
37789,49,2014,4,24,12,1,13,60.27,1017,21,SE,91,0,0
37790,48,2014,4,24,13,1,14,64.32,1016,21,SE,98,0,0
37791,41,2014,4,24,14,1,14,64.32,1016,21,SE,105,0,0
37792,39,2014,4,24,15,1,14,64.32,1015,21,SE,113,0,0
37793,35,2014,4,24,16,1,14,68.4,1015,20,SE,120,0,0
37794,29,2014,4,24,17,1,16,88.11,1016,18,SE,126,0,0
37795,31,2014,4,24,18,1,15,82.65,1016,18,SE,132,0,0
37796,39,2014,4,24,19,1,14,72.78,1016,19,SE,137,0,0
37797,36,2014,4,24,20,1,13,68.2,1017,19,SE,142,0,0
37798,47,2014,4,24,21,1,14,72.78,1017,19,SE,146,0,0
37799,41,2014,4,24,22,1,14,77.48,1018,18,NE,4,0,0
37800,34,2014,4,24,23,1,14,77.48,1018,18,SE,5,0,0
37801,29,2014,4,25,0,1,14,77.48,1017,18,SE,10,0,0
37802,30,2014,4,25,1,1,13,72.6,1017,18,SE,14,0,0
37803,30,2014,4,25,2,1,13,72.6,1017,18,SE,19,0,0
37804,32,2014,4,25,3,1,13,77.32,1017,17,SE,23,0,0
37805,31,2014,4,25,4,1,14,82.52,1017,17,SE,28,0,0
37806,34,2014,4,25,5,1,14,82.52,1017,17,SE,32,0,0
37807,30,2014,4,25,6,1,13,77.32,1017,17,SE,37,0,0
37808,29,2014,4,25,7,1,13,68.2,1018,19,SE,43,0,0
37809,32,2014,4,25,8,1,13,64.09,1018,20,SE,49,0,0
37810,27,2014,4,25,9,1,13,56.69,1019,22,SE,58,0,0
37811,28,2014,4,25,10,1,12,53.1,1019,22,SE,68,0,0
37812,28,2014,4,25,11,1,13,53.36,1019,23,SE,77,0,0
37813,31,2014,4,25,12,1,12,49.97,1018,23,SE,87,0,0
37814,24,2014,4,25,13,1,11,46.78,1018,23,SE,97,0,0
37815,25,2014,4,25,14,1,10,46.49,1017,22,SE,107,0,0
37816,28,2014,4,25,15,1,11,49.7,1016,22,SE,116,0,0
37817,27,2014,4,25,16,1,12,56.44,1017,21,SE,125,0,0
37818,33,2014,4,25,17,1,12,60.03,1017,20,SE,133,0.8,0.8
37819,32,2014,4,25,18,1,14,77.48,1017,18,SE,140,0.9,1.7
37820,34,2014,4,25,19,1,14,77.48,1017,18,SE,146,0.4,2.1
37821,32,2014,4,25,20,1,14,77.48,1017,18,SE,152,0.1,2.2
37822,22,2014,4,25,21,1,14,77.48,1016,18,SE,160,0,0
37823,30,2014,4,25,22,1,14,77.48,1016,18,SE,167,0,0
37824,28,2014,4,25,23,1,14,77.48,1016,18,SE,173,0,0
37825,21,2014,4,26,0,1,14,77.48,1015,18,SE,179,0,0
37826,24,2014,4,26,1,1,15,82.65,1015,18,SE,184,0,0
37827,24,2014,4,26,2,1,15,82.65,1015,18,SE,189,0,0
37828,24,2014,4,26,3,1,15,82.65,1014,18,SE,193,0,0
37829,26,2014,4,26,4,1,15,88.02,1014,17,SE,199,0,0
37830,23,2014,4,26,5,1,15,82.65,1014,18,SE,204,1.2,1.2
37831,27,2014,4,26,6,1,16,88.11,1014,18,SE,209,1,2.2
37832,20,2014,4,26,7,1,16,88.11,1015,18,SE,213,4.8,7
37833,21,2014,4,26,8,1,16,88.11,1015,18,SE,218,4.1,11.1
37834,14,2014,4,26,9,1,17,93.89,1015,18,SE,223,4.1,15.2
37835,16,2014,4,26,10,1,16,88.11,1016,18,SE,228,7,22.2
37836,10,2014,4,26,11,1,16,88.11,1016,18,SE,235,5,27.2
37837,16,2014,4,26,12,1,16,88.11,1015,18,SE,243,0.7,27.9
37838,17,2014,4,26,13,1,16,88.11,1015,18,SE,250,1.1,29
37839,18,2014,4,26,14,1,16,88.11,1015,18,SE,256,0.9,29.9
37840,16,2014,4,26,15,1,16,88.11,1014,18,SE,262,1.3,31.2
37841,16,2014,4,26,16,1,16,88.11,1014,18,SE,267,0.7,31.9
37842,24,2014,4,26,17,1,16,88.11,1015,18,SE,272,0.5,32.4
37843,20,2014,4,26,18,1,16,93.84,1014,17,SE,278,0.2,32.6
37844,25,2014,4,26,19,1,16,88.11,1015,18,SE,285,0.1,32.7
37845,27,2014,4,26,20,1,16,88.11,1015,18,SE,292,0.5,33.2
37846,15,2014,4,26,21,1,16,88.11,1015,18,SE,296,0.6,33.8
37847,22,2014,4,26,22,1,16,88.11,1015,18,SE,301,0.2,34
37848,19,2014,4,26,23,1,16,88.11,1015,18,SE,305,0.3,34.3
37849,14,2014,4,27,0,1,16,93.84,1015,17,SE,310,0.6,34.9
37850,18,2014,4,27,1,1,16,93.84,1014,17,SE,313,0.2,35.1
37851,19,2014,4,27,2,1,16,93.84,1013,17,SW,2,0.3,35.4
37852,23,2014,4,27,3,1,16,93.84,1013,17,SW,3,0.5,35.9
37853,19,2014,4,27,4,1,16,93.84,1013,17,NW,2,1.9,37.8
37854,19,2014,4,27,5,1,16,93.84,1013,17,NW,4,8.8,46.6
37855,16,2014,4,27,6,1,16,93.84,1013,17,cv,1,1.7,48.3
37856,32,2014,4,27,7,1,16,93.84,1013,17,NW,2,0,0
37857,37,2014,4,27,8,1,16,88.11,1014,18,NW,6,0.1,0.1
37858,49,2014,4,27,9,1,16,88.11,1014,18,NW,9,0,0
37859,67,2014,4,27,10,1,16,88.11,1014,18,NW,13,0.1,0.1
37860,86,2014,4,27,11,1,16,88.11,1014,18,NW,18,0.1,0.2
37861,86,2014,4,27,12,1,16,82.77,1013,19,NW,23,0,0
37862,85,2014,4,27,13,1,15,77.64,1013,19,NW,29,0,0
37863,89,2014,4,27,14,1,15,77.64,1013,19,NW,33,0,0
37864,92,2014,4,27,15,1,15,82.65,1012,18,NW,38,0.1,0.1
37865,90,2014,4,27,16,1,15,77.64,1012,19,NW,44,0,0
37866,89,2014,4,27,17,1,15,82.65,1012,18,NW,49,0,0
37867,96,2014,4,27,18,1,14,77.48,1013,18,NW,55,0.1,0.1
37868,87,2014,4,27,19,1,14,77.48,1014,18,NW,62,0,0
37869,86,2014,4,27,20,1,13,77.32,1015,17,NW,68,0,0
37870,93,2014,4,27,21,1,13,77.32,1015,17,NW,74,0,0
37871,87,2014,4,27,22,1,13,77.32,1015,17,NW,79,0,0
37872,91,2014,4,27,23,1,13,82.4,1015,16,NW,84,0,0
37873,79,2014,4,28,0,1,13,82.4,1015,16,NW,89,0,0
37874,80,2014,4,28,1,1,13,77.32,1015,17,NW,94,0,0
37875,89,2014,4,28,2,1,13,77.32,1014,17,NW,99,0,0
37876,82,2014,4,28,3,1,13,77.32,1014,17,NW,105,0,0
37877,83,2014,4,28,4,1,13,77.32,1014,17,NW,110,0,0
37878,81,2014,4,28,5,1,13,77.32,1014,17,NW,116,0.1,0.1
37879,51,2014,4,28,6,1,13,77.32,1014,17,NW,122,0,0
37880,40,2014,4,28,7,1,13,77.32,1015,17,NW,127,0,0
37881,35,2014,4,28,8,1,11,63.64,1016,18,NW,135,0,0
37882,28,2014,4,28,9,1,10,63.41,1016,17,NW,143,0,0
37883,36,2014,4,28,10,1,11,67.78,1016,17,NW,150,0,0
37884,36,2014,4,28,11,1,11,63.64,1016,18,NW,159,0,0
37885,45,2014,4,28,12,1,11,63.64,1016,18,NW,167,0,0
37887,42,2014,4,28,14,1,10,59.54,1015,18,NW,182,0,0
37888,41,2014,4,28,15,1,10,59.54,1015,18,NW,190,0,0
37889,38,2014,4,28,16,1,11,63.64,1015,18,NW,197,0,0
37890,42,2014,4,28,17,1,11,63.64,1015,18,NW,202,0,0
37891,47,2014,4,28,18,1,11,63.64,1015,18,NW,208,0,0
37892,57,2014,4,28,19,1,11,67.78,1016,17,NW,212,0,0
37893,62,2014,4,28,20,1,11,67.78,1016,17,NW,216,0,0
37894,37,2014,4,28,21,1,12,72.42,1016,17,NW,220,0,0
37895,43,2014,4,28,22,1,12,82.27,1016,15,NE,3,0,0
37896,34,2014,4,28,23,1,11,82.14,1016,14,NE,5,0,0
37897,35,2014,4,29,0,1,11,82.14,1016,14,NW,2,0,0
37898,47,2014,4,29,1,1,11,82.14,1016,14,cv,0,0,0
37899,53,2014,4,29,2,1,10,82.01,1015,13,SW,2,0,0
37900,64,2014,4,29,3,1,11,87.66,1015,13,cv,0,0,0
37901,83,2014,4,29,4,1,11,87.66,1014,13,cv,0,0,0
37902,87,2014,4,29,5,1,11,93.6,1014,12,SW,1,0,0
37903,93,2014,4,29,6,1,11,87.66,1015,13,SW,3,0,0
37904,101,2014,4,29,7,1,13,87.84,1015,15,SW,6,0,0
37905,100,2014,4,29,8,1,13,72.6,1015,18,NW,5,0,0
37906,88,2014,4,29,9,1,11,56.19,1015,20,NW,11,0,0
37907,96,2014,4,29,10,1,12,56.44,1015,21,NW,17,0,0
37908,99,2014,4,29,11,1,12,56.44,1014,21,NW,24,0,0
37909,103,2014,4,29,12,1,9,40.92,1014,23,NW,31,0,0
37910,106,2014,4,29,13,1,10,43.76,1013,23,NW,37,0,0
37911,101,2014,4,29,14,1,9,40.92,1013,23,NW,44,0,0
37912,91,2014,4,29,15,1,6,33.34,1012,23,NW,51,0,0
37913,78,2014,4,29,16,1,4,29,1012,23,NW,58,0,0
37914,61,2014,4,29,17,1,3,28.71,1012,22,NW,64,0,0
37915,56,2014,4,29,18,1,5,37.36,1013,20,NE,5,0,0
37916,48,2014,4,29,19,1,7,45.65,1013,19,NW,4,0,0
37917,52,2014,4,29,20,1,11,63.64,1014,18,NE,5,0,0
37918,53,2014,4,29,21,1,11,67.78,1015,17,NE,8,0,0
37919,38,2014,4,29,22,1,11,67.78,1015,17,NE,10,0,0
37920,40,2014,4,29,23,1,10,67.57,1015,16,NE,13,0,0
37921,41,2014,4,30,0,1,10,67.57,1015,16,NE,15,0,0
37922,48,2014,4,30,1,1,12,82.27,1014,15,SW,2,0,0
37923,54,2014,4,30,2,1,12,87.75,1014,14,SW,4,0,0
37924,73,2014,4,30,3,1,11,87.66,1013,13,SW,5,0,0
37925,72,2014,4,30,4,1,11,87.66,1013,13,SW,6,0,0
37926,71,2014,4,30,5,1,11,87.66,1013,13,cv,0,0,0
37927,71,2014,4,30,6,1,12,87.75,1014,14,cv,0,0,0
37928,80,2014,4,30,7,1,13,87.84,1014,15,SW,1,0,0
37929,69,2014,4,30,8,1,13,77.32,1015,17,SW,2,0,0
37930,63,2014,4,30,9,1,12,60.03,1015,20,cv,1,0,0
37931,71,2014,4,30,10,1,9,49.15,1015,20,cv,2,0,0
37932,70,2014,4,30,11,1,7,35.71,1014,23,NE,2,0,0
37933,73,2014,4,30,12,1,6,29.57,1014,25,NE,3,0,0
37934,73,2014,4,30,13,1,5,27.59,1013,25,SW,1,0,0
37935,87,2014,4,30,14,1,6,31.39,1012,24,SW,3,0,0
37936,76,2014,4,30,15,1,12,49.97,1012,23,SE,6,0,0
37937,68,2014,4,30,16,1,11,49.7,1012,22,SE,12,0,0
37938,60,2014,4,30,17,1,10,46.49,1012,22,SE,18,0,0
37939,61,2014,4,30,18,1,8,45.93,1012,20,SE,23,0,0
37940,63,2014,4,30,19,1,8,48.87,1012,19,SE,26,0,0
37941,62,2014,4,30,20,1,6,42.61,1013,19,SE,31,0,0
37942,54,2014,4,30,21,1,8,52.02,1014,18,SE,36,0,0
37943,56,2014,4,30,22,1,10,59.54,1014,18,SE,41,0,0
37944,56,2014,4,30,23,1,11,67.78,1014,17,SE,45,0,0
37945,59,2014,5,1,0,1,10,63.41,1014,17,SE,49,0,0
37946,76,2014,5,1,1,1,11,72.23,1013,16,SE,52,0,0
37947,81,2014,5,1,2,1,11,72.23,1013,16,SE,55,0,0
37948,82,2014,5,1,3,1,12,77.17,1013,16,SE,58,0,0
37949,92,2014,5,1,4,1,12,77.17,1013,16,SE,61,0,0
37950,94,2014,5,1,5,1,13,87.84,1013,15,SE,63,0,0
37951,100,2014,5,1,6,1,13,82.4,1014,16,SE,65,0,0
37952,99,2014,5,1,7,1,14,82.52,1014,17,SE,68,0,0
37953,104,2014,5,1,8,1,14,68.4,1015,20,SW,4,0,0
37954,101,2014,5,1,9,1,14,60.51,1015,22,SW,8,0,0
37955,96,2014,5,1,10,1,15,53.88,1015,25,SW,11,0,0
37956,101,2014,5,1,11,1,13,44.61,1015,26,SW,14,0,0
37957,88,2014,5,1,12,1,11,36.87,1014,27,SW,17,0,0
37958,72,2014,5,1,13,1,11,34.78,1013,28,SW,20,0,0
37959,72,2014,5,1,14,1,10,30.71,1013,29,SW,23,0,0
37960,59,2014,5,1,15,1,7,26.55,1012,28,NW,4,0,0
37961,98,2014,5,1,16,1,9,30.42,1012,28,SW,3,0,0
37962,107,2014,5,1,17,1,9,30.42,1012,28,SW,7,0,0
37963,109,2014,5,1,18,1,14,53.62,1012,24,SW,12,0,0
37964,101,2014,5,1,19,1,12,53.1,1013,22,SW,16,0,0
37965,99,2014,5,1,20,1,13,56.69,1014,22,SE,4,0,0
37966,86,2014,5,1,21,1,13,60.27,1014,21,SE,7,0,0
37967,82,2014,5,1,22,1,13,64.09,1015,20,SE,10,0,0
37968,80,2014,5,1,23,1,13,64.09,1015,20,SW,3,0,0
37969,70,2014,5,2,0,1,14,72.78,1015,19,SW,5,0,0
37970,78,2014,5,2,1,1,14,77.48,1014,18,SW,8,0,0
37971,78,2014,5,2,2,1,13,77.32,1014,17,SW,11,0,0
37972,74,2014,5,2,3,1,13,77.32,1014,17,SW,13,0,0
37973,71,2014,5,2,4,1,13,77.32,1014,17,SW,15,0,0
37974,74,2014,5,2,5,1,12,72.42,1014,17,SW,17,0,0
37975,82,2014,5,2,6,1,13,77.32,1015,17,SW,19,0,0
37976,87,2014,5,2,7,1,14,60.51,1015,22,SW,20,0,0
37977,83,2014,5,2,8,1,13,53.36,1015,23,SW,24,0,0
37978,79,2014,5,2,9,1,12,41.78,1016,26,SW,29,0,0
37979,69,2014,5,2,10,1,11,34.78,1016,28,SW,34,0,0
37980,67,2014,5,2,11,1,9,28.71,1016,29,NW,6,0,0
37981,64,2014,5,2,12,1,11,30.99,1015,30,SW,4,0,0
37982,51,2014,5,2,13,1,10,28.99,1015,30,NW,6,0,0
37983,65,2014,5,2,14,1,10,28.99,1015,30,NW,12,0,0
37985,99,2014,5,2,16,1,13,37.44,1014,29,NW,24,0,0
37986,95,2014,5,2,17,1,13,39.67,1015,28,NW,32,0,0
37987,85,2014,5,2,18,1,13,47.33,1017,25,NE,8,0,0
37988,78,2014,5,2,19,1,11,49.7,1018,22,NE,14,0,0
37989,78,2014,5,2,20,1,9,46.21,1019,21,NE,19,0,0
37990,82,2014,5,2,21,1,8,45.93,1021,20,NE,25,0,0
37991,78,2014,5,2,22,1,9,52.3,1021,19,NE,31,0,0
37992,61,2014,5,2,23,1,7,45.65,1022,19,NE,37,0,0
37993,54,2014,5,3,0,1,5,39.75,1022,19,NE,42,0,0
37994,51,2014,5,3,1,1,6,42.61,1022,19,NE,44,0,0
37995,49,2014,5,3,2,1,4,37.06,1021,19,NE,49,0,0
37996,45,2014,5,3,3,1,5,42.32,1021,18,NE,51,0,0
37997,44,2014,5,3,4,1,6,45.36,1021,18,NE,55,0,0
37998,46,2014,5,3,5,1,7,48.59,1021,18,NE,58,0,0
37999,41,2014,5,3,6,1,7,51.75,1022,17,NE,62,0,0
38000,34,2014,5,3,7,1,8,55.41,1022,17,NE,65,0,0
38001,28,2014,5,3,8,1,7,48.59,1022,18,NE,68,0,0
38002,33,2014,5,3,9,1,5,45.07,1022,17,NE,72,0,0
38003,39,2014,5,3,10,1,6,48.31,1023,17,SE,3,0,0
38004,37,2014,5,3,11,1,6,48.31,1022,17,NE,4,0,0
38005,37,2014,5,3,12,1,6,45.36,1022,18,NE,8,0,0
38006,28,2014,5,3,13,1,5,42.32,1021,18,NE,12,0,0
38007,22,2014,5,3,14,1,4,37.06,1020,19,NE,17,0,0
38008,31,2014,5,3,15,1,1,28.14,1019,20,SE,6,0,0
38009,29,2014,5,3,16,1,-4,19.48,1019,20,SE,13,0,0
38010,29,2014,5,3,17,1,-1,25.89,1018,19,SE,19,0,0
38011,29,2014,5,3,18,1,0,29.65,1018,18,SE,25,0,0
38012,32,2014,5,3,19,1,3,36.77,1018,18,SE,31,0,0
38013,38,2014,5,3,20,1,6,48.31,1019,17,SE,36,0,0
38014,39,2014,5,3,21,1,7,55.15,1018,16,SE,41,0,0
38015,28,2014,5,3,22,1,8,59.04,1018,16,SE,46,0,0
38016,28,2014,5,3,23,1,8,59.04,1017,16,SE,51,0,0
38017,29,2014,5,4,0,1,10,67.57,1017,16,SE,56,0,0
38018,36,2014,5,4,1,1,10,67.57,1016,16,SE,59,0,0
38019,37,2014,5,4,2,1,10,67.57,1015,16,SE,63,0,0
38020,40,2014,5,4,3,1,10,67.57,1015,16,SE,65,0,0
38021,38,2014,5,4,4,1,10,67.57,1015,16,SE,68,0,0
38022,46,2014,5,4,5,1,10,67.57,1015,16,SE,70,0,0
38023,43,2014,5,4,6,1,11,67.78,1015,17,SE,72,0,0
38024,48,2014,5,4,7,1,11,67.78,1014,17,SE,74,0,0
38025,57,2014,5,4,8,1,11,63.64,1014,18,SE,76,0,0
38026,67,2014,5,4,9,1,12,67.99,1015,18,SW,2,0,0
38027,80,2014,5,4,10,1,12,67.99,1015,18,cv,3,0.6,0.6
38028,80,2014,5,4,11,1,13,77.32,1016,17,NW,4,1.2,1.8
38029,76,2014,5,4,12,1,13,82.4,1016,16,NE,4,2.4,4.2
38030,45,2014,5,4,13,1,14,87.93,1016,16,NE,8,1.7,5.9
38031,38,2014,5,4,14,1,14,87.93,1017,16,NE,10,1.9,7.8
38032,49,2014,5,4,15,1,13,82.4,1016,16,NE,12,1,8.8
38033,57,2014,5,4,16,1,14,87.93,1016,16,NE,15,0.3,9.1
38034,59,2014,5,4,17,1,14,87.93,1016,16,NE,17,0.1,9.2
38035,55,2014,5,4,18,1,14,87.93,1017,16,NE,18,0,0
38036,70,2014,5,4,19,1,14,87.93,1018,16,NW,3,0,0
38037,50,2014,5,4,20,1,12,82.27,1019,15,NE,4,0,0
38038,29,2014,5,4,21,1,8,62.95,1019,15,NE,9,0,0
38039,27,2014,5,4,22,1,7,58.79,1020,15,NE,13,0,0
38040,24,2014,5,4,23,1,7,62.71,1020,14,NE,17,0,0
38041,29,2014,5,5,0,1,7,62.71,1020,14,NE,20,0,0
38042,28,2014,5,5,1,1,5,54.62,1020,14,NE,25,0,0
38043,31,2014,5,5,2,1,5,54.62,1020,14,NE,30,0,0
38044,31,2014,5,5,3,1,6,58.54,1020,14,NE,35,0,0
38045,32,2014,5,5,4,1,4,50.92,1020,14,NE,40,0,0
38046,32,2014,5,5,5,1,4,54.35,1021,13,NE,43,0,0
38047,28,2014,5,5,6,1,5,62.24,1022,12,NE,46,0,0
38048,36,2014,5,5,7,1,4,47.74,1022,15,NE,50,0,0
38049,31,2014,5,5,8,1,2,36.47,1023,17,NE,55,0,0
38050,32,2014,5,5,9,1,-2,25.61,1023,18,NE,61,0,0
38051,37,2014,5,5,10,1,-5,19.22,1023,19,NE,66,0,0
38052,39,2014,5,5,11,1,-3,22.33,1022,19,NE,70,0,0
38053,39,2014,5,5,12,1,-5,18.06,1022,20,NE,74,0,0
38054,36,2014,5,5,13,1,-3,19.74,1021,21,cv,3,0,0
38055,38,2014,5,5,14,1,-5,16.98,1021,21,NE,2,0,0
38056,37,2014,5,5,15,1,-6,15.74,1020,21,NE,4,0,0
38057,37,2014,5,5,16,1,-4,17.23,1020,22,NE,6,0,0
38058,34,2014,5,5,17,1,-4,19.48,1020,20,NE,8,0,0
38059,38,2014,5,5,18,1,-4,20.72,1021,19,SE,4,0,0
38060,45,2014,5,5,19,1,0,31.58,1021,17,SW,3,0,0
38061,33,2014,5,5,20,1,-4,25.04,1022,16,SE,4,0,0
38062,30,2014,5,5,21,1,-4,25.04,1023,16,SE,7,0,0
38063,32,2014,5,5,22,1,-2,30.98,1023,15,SE,10,0,0
38064,31,2014,5,5,23,1,-1,33.35,1023,15,SE,12,0,0
38065,36,2014,5,6,0,1,0,35.87,1022,15,SE,14,0,0
38066,29,2014,5,6,1,1,1,41.14,1022,14,SE,16,0,0
38067,33,2014,5,6,2,1,1,41.14,1021,14,SE,18,0,0
38068,34,2014,5,6,3,1,2,44.2,1021,14,SE,20,0,0
38069,32,2014,5,6,4,1,3,50.65,1021,13,SW,2,0,0
38070,37,2014,5,6,5,1,3,50.65,1021,13,SE,2,0,0
38071,37,2014,5,6,6,1,4,50.92,1021,14,cv,0,0,0
38072,46,2014,5,6,7,1,4,47.74,1021,15,SE,3,0,0
38073,34,2014,5,6,8,1,2,34.24,1021,18,SE,6,0,0
38074,34,2014,5,6,9,1,-1,25.89,1021,19,SE,10,0,0
38075,27,2014,5,6,10,1,-3,19.74,1021,21,SW,6,0,0
38076,24,2014,5,6,11,1,-5,15.97,1020,22,SE,6,0,0
38077,28,2014,5,6,12,1,-5,15.97,1020,22,SW,7,0,0
38078,33,2014,5,6,13,1,-7,13.71,1019,22,SE,7,0,0
38079,32,2014,5,6,14,1,-5,15.97,1019,22,SE,14,0,0
38080,43,2014,5,6,15,1,-5,15.97,1018,22,SE,22,0,0
38081,45,2014,5,6,16,1,-5,16.98,1017,21,SE,30,0,0
38082,48,2014,5,6,17,1,-1,24.33,1017,20,SE,38,0,0
38083,50,2014,5,6,18,1,1,29.94,1017,19,SE,45,0,0
38084,51,2014,5,6,19,1,1,31.87,1016,18,SE,52,0,0
38085,46,2014,5,6,20,1,4,42.02,1017,17,SE,58,0,0
38086,50,2014,5,6,21,1,4,42.02,1017,17,SE,65,0,0
38087,41,2014,5,6,22,1,2,38.86,1017,16,SE,72,0,0
38088,41,2014,5,6,23,1,4,44.78,1016,16,SE,78,0,0
38089,36,2014,5,7,0,1,6,51.48,1015,16,SE,83,0,0
38090,35,2014,5,7,1,1,7,58.79,1015,15,SE,89,0,0
38091,31,2014,5,7,2,1,8,62.95,1014,15,SE,94,0,0
38092,36,2014,5,7,3,1,9,67.36,1014,15,SE,99,0,0
38093,32,2014,5,7,4,1,9,67.36,1013,15,SE,104,0,0
38094,36,2014,5,7,5,1,10,72.04,1013,15,SE,108,0,0
38095,33,2014,5,7,6,1,10,72.04,1013,15,SE,112,0,0
38096,34,2014,5,7,7,1,10,63.41,1013,17,SE,117,0,0
38097,34,2014,5,7,8,1,8,48.87,1013,19,SW,6,0,0
38098,48,2014,5,7,9,1,7,40.34,1013,21,SW,11,0,0
38099,51,2014,5,7,10,1,8,40.63,1013,22,SW,16,0,0
38100,51,2014,5,7,11,1,9,40.92,1012,23,SE,5,0,0
38101,49,2014,5,7,12,1,8,33.92,1011,25,SW,6,0,0
38102,58,2014,5,7,13,1,9,34.21,1010,26,SW,12,0,0
38103,65,2014,5,7,14,1,9,34.21,1009,26,SW,18,0,0
38104,64,2014,5,7,15,1,10,36.58,1008,26,SW,23,0,0
38105,53,2014,5,7,16,1,11,41.49,1008,25,SW,29,0,0
38106,45,2014,5,7,17,1,12,47.05,1008,24,SW,35,0,0
38107,43,2014,5,7,18,1,13,53.36,1008,23,SE,5,0,0
38108,39,2014,5,7,19,1,14,64.32,1009,21,SE,10,0,0
38109,52,2014,5,7,20,1,15,68.61,1009,21,SE,14,0,0
38110,47,2014,5,7,21,1,15,72.96,1009,20,SE,18,0,0
38111,48,2014,5,7,22,1,15,72.96,1010,20,SE,21,0,0
38112,52,2014,5,7,23,1,15,77.64,1010,19,SE,24,0,0
38113,48,2014,5,8,0,1,15,77.64,1010,19,SE,26,0,0
38114,57,2014,5,8,1,1,15,82.65,1010,18,SE,28,0,0
38115,60,2014,5,8,2,1,15,82.65,1010,18,SE,29,0,0
38116,59,2014,5,8,3,1,15,82.65,1010,18,SE,30,0,0
38117,59,2014,5,8,4,1,14,82.52,1010,17,SW,2,0,0
38118,67,2014,5,8,5,1,15,88.02,1011,17,SW,3,0,0
38119,85,2014,5,8,6,1,15,82.65,1012,18,SW,4,0,0
38120,114,2014,5,8,7,1,17,82.89,1012,20,cv,1,0,0
38121,135,2014,5,8,8,1,16,64.76,1013,23,NW,3,0,0
38122,104,2014,5,8,9,1,15,57.2,1014,24,NE,5,0,0
38123,91,2014,5,8,10,1,11,41.49,1014,25,NE,12,0,0
38124,85,2014,5,8,11,1,10,36.58,1014,26,NE,18,0,0
38125,79,2014,5,8,12,1,9,34.21,1014,26,NE,24,0,0
38126,68,2014,5,8,13,1,8,31.97,1014,26,NE,30,0,0
38127,64,2014,5,8,14,1,6,27.87,1014,26,NE,36,0,0
38128,61,2014,5,8,15,1,6,29.57,1014,25,NE,42,0,0
38129,60,2014,5,8,16,1,4,27.31,1014,24,NE,48,0,0
38130,59,2014,5,8,17,1,5,31.1,1014,23,NE,54,0,0
38131,53,2014,5,8,18,1,6,35.42,1014,22,NE,58,0,0
38132,51,2014,5,8,19,1,8,48.87,1015,19,SE,4,0,0
38133,53,2014,5,8,20,1,9,55.67,1015,18,NE,4,0,0
38134,53,2014,5,8,21,1,9,55.67,1016,18,NE,8,0,0
38135,42,2014,5,8,22,1,10,59.54,1016,18,SE,3,0,0
38136,43,2014,5,8,23,1,9,59.29,1016,17,NE,5,0,0
38137,41,2014,5,9,0,1,10,63.41,1015,17,SE,4,0,0
38138,47,2014,5,9,1,1,10,63.41,1015,17,SE,8,0,0
38139,49,2014,5,9,2,1,11,67.78,1015,17,SE,12,0,0
38140,59,2014,5,9,3,1,11,72.23,1015,16,SE,15,0,0
38141,61,2014,5,9,4,1,11,72.23,1015,16,SE,19,0,0
38142,49,2014,5,9,5,1,11,72.23,1015,16,NE,5,0,0
38143,54,2014,5,9,6,1,11,72.23,1015,16,SE,4,0,0
38144,54,2014,5,9,7,1,11,67.78,1016,17,NE,4,0,0
38145,51,2014,5,9,8,1,11,67.78,1016,17,SE,4,0,0
38146,52,2014,5,9,9,1,11,59.78,1016,19,SE,9,0,0
38147,43,2014,5,9,10,1,11,56.19,1016,20,SE,15,0,0
38148,42,2014,5,9,11,1,8,43.19,1016,21,SE,22,0,0
38149,47,2014,5,9,12,1,9,46.21,1016,21,SE,27,0,0
38150,42,2014,5,9,13,1,8,43.19,1015,21,NE,5,0,0
38151,42,2014,5,9,14,1,9,46.21,1014,21,NE,10,0,0
38152,40,2014,5,9,15,1,8,45.93,1014,20,NE,16,0,0
38153,43,2014,5,9,16,1,9,49.15,1013,20,SE,6,0,0
38154,49,2014,5,9,17,1,9,52.3,1014,19,SE,12,0,0
38155,50,2014,5,9,18,1,9,52.3,1014,19,SE,18,0,0
38156,47,2014,5,9,19,1,9,55.67,1015,18,SE,25,0,0
38157,54,2014,5,9,20,1,11,63.64,1015,18,SE,30,0,0
38158,51,2014,5,9,21,1,11,63.64,1015,18,SE,34,0,0
38159,56,2014,5,9,22,1,11,67.78,1015,17,SE,39,0,0
38160,48,2014,5,9,23,1,12,67.99,1015,18,SE,43,0,0
